citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Goldenberg2024,ARTICLE,"Management of type 2 diabetes, obesity, or nonalcoholic steatohepatitis with high-dose GLP-1 receptor agonists and GLP-1 receptor-based co-agonists","Goldenberg, Ronald M. and Gilbert, Jeremy D. and Manjoo, Priya and Pedersen, Sue D. and Woo, Vincent C. and Lovshin, Julie A.",2024,Obesity Reviews,10.1111/obr.13663,https://www.scopus.com/pages/publications/85176909284?origin=resultslist,,25,3,Review,Cited by: 22; All Open Access; Bronze Open Access,True,False,False
Scheen2025,ARTICLE,Weight loss therapy and addiction: Increased risk after bariatric surgery but reduced risk with GLP-1 receptor agonists,"Scheen, André J.",2025,Diabetes and Metabolism,10.1016/j.diabet.2025.101612,https://www.scopus.com/pages/publications/85217081757?origin=resultslist,,51,2,Review,Cited by: 10; All Open Access; Green Open Access,True,False,True
Paschou2025291,ARTICLE,GLP-1RAs in patients with psoriasis,"Paschou, Ioanna A. and Sali, Evangelia and Paschou, Stavroula A. and Psaltopoulou, Theodora and Nicolaidou, Electra and Stratigos, Alexander J.",2025,Hormones,10.1007/s42000-025-00635-5,https://www.scopus.com/pages/publications/85218106997?origin=resultslist,291 - 293,24,2,Review,Cited by: 6; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Pilśniak2025,ARTICLE,The Role of Glucagon-like Peptide-1 Receptor Agonists in Alzheimer’s and Parkinson’s Disease: A Literature Review of Clinical Trials,"Pilśniak, Joanna and Węgrzynek-Gallina, Julia and Bednarczyk, Błażej and Buczek, Aleksandra and Pilśniak, Aleksandra and Chmiela, Tomasz and Jarosińska, Agnieszka and Siuda, Joanna and Holecki, Michał",2025,Life,10.3390/life15121893,https://www.scopus.com/pages/publications/105025904262?origin=resultslist,,15,12,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Krisanapan2024,ARTICLE,Safety and Efficacy of GLP-1 Receptor Agonists in Type 2 Diabetes Mellitus with Advanced and End-Stage Kidney Disease: A Systematic Review and Meta-Analysis,"Krisanapan, Pajaree and Sanpawithayakul, Kanokporn and Pattharanitima, Pattharawin and Thongprayoon, Charat and Miao, Jing and Mao, Michael A. and Suppadungsuk, Supawadee and Tangpanithandee, Supawit and Craici, Iasmina M. and Cheungpasitporn, Wisit",2024,Diseases,10.3390/diseases12010014,https://www.scopus.com/pages/publications/85183364059?origin=resultslist,,12,1,Review,Cited by: 23; All Open Access; Gold Open Access; Green Open Access,True,True,True
Llongueras-Espí2025,ARTICLE,Role of Glucagon-like Peptide-1 Receptor Agonists (GLP-1RAs) in Patients with Chronic Heart Failure,"Llongueras-Espí, Pasqual and García-Romero, Elena and Comín-Colet, Josep and González-Costello, José",2025,Biomolecules,10.3390/biom15091342,https://www.scopus.com/pages/publications/105017009234?origin=resultslist,,15,9,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Suastika2026,ARTICLE,"GLP-1 Receptor Agonists in the Rehabilitation of Patients with Heart Failure: Mechanisms, Clinical Evidence, and Future Perspectives","Suastika, Luh Oliva Saraswati and Bando, Yasuko K. and Hoshino, Keiji and Koitabashi, Norimichi and Saito, Yukihiro and Yuasa, Shinsuke and Nakamura, Kazufumi",2026,Nutrients,10.3390/nu18111688,https://www.scopus.com/pages/publications/105041248227?origin=resultslist,,18,11,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Abedi2026,ARTICLE,"GLP-1 Receptor Agonists, Fertility Restoration, and Reproductive Safety in Women of Reproductive Age: A Narrative Review","Abedi, Malak Moones and Patni, Mohamedanas Mohamedfaruk and Shajahan, Arshiya Nasreen Bint and Dube, Rajani and Khadeeja, Liyan and Alabid, Ibrahim and Kharoufeh, Ahmad and Kar, Subhranshu Sekhar and George, Biji Thomas and Bahutair, Shadha Nasser and Pandurangan, Thilakavathy",2026,Journal of Clinical Medicine,10.3390/jcm15093204,https://www.scopus.com/pages/publications/105038547070?origin=resultslist,,15,9,Review,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Tsiampali2024611,ARTICLE,Animal studies on glucagon-like peptide-1 receptor agonists and related polyagonists in nonalcoholic fatty liver disease,"Tsiampali, Chara and Vachliotis, Ilias D. and Goulas, Antonis and Polyzos, Stergios A.",2024,Hormones,10.1007/s42000-024-00541-2,https://www.scopus.com/pages/publications/85187479133?origin=resultslist,611 - 619,23,4,Review,Cited by: 8; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Feng2025201,ARTICLE,Current understanding and controversy on brain access of GLP-1 and GLP-1 receptor agonists,"Feng, Jianuo and Jin, Tianru",2025,Journal of Translational Internal Medicine,10.1515/jtim-2025-0026,https://www.scopus.com/pages/publications/105009715907?origin=resultslist,201 - 210,13,3,Review,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
He2024,ARTICLE,Research progress of GLP-1RAs in the treatment of type 2 diabetes mellitus,"He, Xu and Zhao, Wei and Li, PeiHang and Zhang, YinJiang and Li, GuoHua and Su, HongYu and Lu, BiNan and Pang, ZongRan",2024,Frontiers in Pharmacology,10.3389/fphar.2024.1483792,https://www.scopus.com/pages/publications/85216567040?origin=resultslist,,15,,Review,Cited by: 12; All Open Access; Gold Open Access; Green Open Access,True,True,True
Elghanam2026691,ARTICLE,Evaluating the clinical effects of GLP-1 receptor agonists for Alzheimer's and Parkinson's diseases using minimal clinically important difference: systematic review and meta-analysis,"Elghanam, Yomna and Kim, Eunyoung",2026,Archives of Pharmacal Research,10.1007/s12272-026-01615-y,https://www.scopus.com/pages/publications/105038130972?origin=resultslist,691 - 712,49,5,Review,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Zhong2024,ARTICLE,GLP-1 receptor agonists and myocardial metabolism in atrial fibrillation,"Zhong, Jiani and Chen, Hang and Liu, Qiming and Zhou, Shenghua and Liu, Zhenguo and Xiao, Yichao",2024,Journal of Pharmaceutical Analysis,10.1016/j.jpha.2023.12.007,https://www.scopus.com/pages/publications/85193225499?origin=resultslist,,14,5,Review,Cited by: 29; All Open Access; Gold Open Access; Green Open Access,True,True,True
Oswald2025,ARTICLE,Now and the Future: Medications Changing the Landscape of Cardiovascular Disease and Heart Failure Management,"Oswald, Thomas and Coombs, Steven and Ellery, Susan and Liu, Alexander",2025,Journal of Clinical Medicine,10.3390/jcm14113948,https://www.scopus.com/pages/publications/105007738471?origin=resultslist,,14,11,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
AL-Noshokaty2025,ARTICLE,Unlocking the multifaceted roles of GLP-1: Physiological functions and therapeutic potential,"AL-Noshokaty, Tohada M. and Abdelhamid, Rehab and Abdelmaksoud, Nourhan M. and Khaled, Aya and Hossam, Mariam and Ahmed, Razan and Saber, Toka and Khaled, Shahd and Elshaer, Shereen Saeid and Abulsoud, Ahmed I.",2025,Toxicology Reports,10.1016/j.toxrep.2025.101895,https://www.scopus.com/pages/publications/85215574126?origin=resultslist,,14,,Review,Cited by: 35; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bade2025753,ARTICLE,GLP-1 agonists: a game changer in pain treatment and addiction,"Bade, Sahil and Hurdle, Mark Friedrich B. and Bade, Sohail and Encalada, Sebastian and Kanahan-Osman, Sharima and Gupta, Sahil",2025,Pain Management,10.1080/17581869.2025.2536998,https://www.scopus.com/pages/publications/105012203254?origin=resultslist,753 - 765,15,10,Review,Cited by: 7; All Open Access; Green Open Access,True,False,True
Ji2024,ARTICLE,Glucagon-like peptide-1 receptor agonists in neoplastic diseases,"Ji, Lisan and He, Xianzhen and Min, Xinwen and Yang, Handong and Wu, Wenwen and Xu, Hao and Chen, Jun and Mei, Aihua",2024,Frontiers in Endocrinology,10.3389/fendo.2024.1465881,https://www.scopus.com/pages/publications/85205965181?origin=resultslist,,15,,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kunutsor2024589,ARTICLE,"Cardiovascular effectiveness of newer glucose-lowering agents, with and without baseline lipid-lowering therapy in type 2 diabetes: A systematic meta-analysis of cardiovascular outcome trials and real-world evidence","Kunutsor, Setor K. and Seidu, Borenyi S. and Seidu, Samuel",2024,Primary Care Diabetes,10.1016/j.pcd.2024.09.007,https://www.scopus.com/pages/publications/85205450468?origin=resultslist,589 - 598,18,6,Review,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False
Wang2024,ARTICLE,Recent Advances in the Management of Diabetic Kidney Disease: Slowing Progression,"Wang, Na and Zhang, Chun",2024,International Journal of Molecular Sciences,10.3390/ijms25063086,https://www.scopus.com/pages/publications/85189184650?origin=resultslist,,25,6,Review,Cited by: 95; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yamanouchi2026,ARTICLE,The Roles of Incretin Hormones GIP and GLP-1 in Metabolic and Cardiovascular Health: A Comprehensive Review,"Yamanouchi, Dai",2026,International Journal of Molecular Sciences,10.3390/ijms27010027,https://www.scopus.com/pages/publications/105027156002?origin=resultslist,,27,1,Review,Cited by: 17; All Open Access; Gold Open Access; Green Open Access,True,True,True
Deng2025,ARTICLE,Roles of glucagon-like peptide 1 receptor agonists in immune cell biology and autoimmune/autoinflammatory diseases,"Deng, Sihui and Chen, Zeyu and Shi, Yuling",2025,Cell and Bioscience,10.1186/s13578-025-01486-8,https://www.scopus.com/pages/publications/105018670139?origin=resultslist,,15,1,Review,Cited by: 13; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kornatowska2026,ARTICLE,The Evolution of MASLD Management: From Revised Nomenclature to Disease-Modifying Therapies,"Kornatowska, Karolina and Kopciał, Szymon and Wiekiera, Mateusz and Wiekiera, Adrianna and Budzik, Paweł and Tyniec, Mateusz and Morshed, Kamal",2026,Gastroenterology Insights,10.3390/gastroent17020033,https://www.scopus.com/pages/publications/105042920217?origin=resultslist,,17,2,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Akl2025499,ARTICLE,Localized Semaglutide Injection for Hyperinsulinemia-Induced Lymphatic Dysfunction: A Narrative Review Proposing a Promising Metabolic Perspective for Lymphedema Therapy,"Akl, Maher Monir and Ahmed, Amr",2025,Advanced Pharmaceutical Bulletin,10.34172/apb.025.43911,https://www.scopus.com/pages/publications/105020318361?origin=resultslist,499 - 505,15,3,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
J2025,ARTICLE,Renoprotective mechanisms of glucagon-like peptide-1 receptor agonists,"J, Chen and ME, Cooper and MT, Coughlan",2025,Diabetes and Metabolism,10.1016/j.diabet.2025.101641,https://www.scopus.com/pages/publications/105000756179?origin=resultslist,,51,3,Review,Cited by: 21; All Open Access; Hybrid Gold Open Access,True,True,False
Boscart2026,ARTICLE,Plant- and Microalgae-Based Biotechnological Strategies for Affordable and Non-Invasive Delivery of Antidiabetic Peptides,"Boscart, Thibault and Barras, Alexandre and Plaisance, Valérie and Pawlowski, Valérie and Giovanelli, Emerson and Bardor, Muriel and D’Hulst, Christophe and Abderrahmani, Amar",2026,Pharmaceutics,10.3390/pharmaceutics18020223,https://www.scopus.com/pages/publications/105031366248?origin=resultslist,,18,2,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Abdullah Bin Ahmed2024,ARTICLE,A Comprehensive Review on Weight Gain following Discontinuation of Glucagon-Like Peptide-1 Receptor Agonists for Obesity,"Abdullah Bin Ahmed, Ibrahim",2024,Journal of Obesity,10.1155/2024/8056440,https://www.scopus.com/pages/publications/85193674425?origin=resultslist,,2024,,Review,Cited by: 36; All Open Access; Gold Open Access; Green Open Access,True,True,True
Gatto2025469,ARTICLE,The Effects of GLP-1 Agonists on Musculoskeletal Health and Orthopedic Care,"Gatto, Andrew and Liu, Kevin and Milan, Nesa and Wong, Stephanie",2025,Current Reviews in Musculoskeletal Medicine,10.1007/s12178-025-09978-3,https://www.scopus.com/pages/publications/105005108758?origin=resultslist,469 - 480,18,10,Review,Cited by: 38; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Theodorakis2025,ARTICLE,"Integrated Management of Cardiovascular–Renal–Hepatic–Metabolic Syndrome: Expanding Roles of SGLT2is, GLP-1RAs, and GIP/GLP-1RAs","Theodorakis, Nikolaos and Nikolaou, Maria",2025,Biomedicines,10.3390/biomedicines13010135,https://www.scopus.com/pages/publications/85215929037?origin=resultslist,,13,1,Review,Cited by: 39; All Open Access; Gold Open Access; Green Open Access,True,True,True
Thin2025,ARTICLE,"GLP-1R Agonists and Their Therapeutic Potential in Inflammatory Bowel Disease and Other Immune-Mediated Inflammatory Diseases, a Systematic Review of the Literature","Thin, Lena and Teh, Wei Ling",2025,Biomedicines,10.3390/biomedicines13051128,https://www.scopus.com/pages/publications/105006561859?origin=resultslist,,13,5,Review,Cited by: 10; All Open Access; Gold Open Access; Green Open Access,True,True,True
Cozma2025,ARTICLE,Added Value to GLP-1 Receptor Agonist: Intermittent Fasting and Lifestyle Modification to Improve Therapeutic Effects and Outcomes,"Cozma, Dragos and Văcărescu, Cristina and Stoicescu, Claudiu",2025,Biomedicines,10.3390/biomedicines13123079,https://www.scopus.com/pages/publications/105025727981?origin=resultslist,,13,12,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Vettor2026213,ARTICLE,"Overcoming the barriers in the screening, diagnosis, and follow-up of patients with metabolic dysfunction–associated steatotic liver disease (MASLD) and metabolic dysfunction–associated steatohepatitis (MASH)","Vettor, Roberto and Petroni, Maria Letizia and Dotan, Idit and Lalazar, Gadi and Haluzík, Martin and Spearman, C. Wendy and Dave, Joel A. and Abaalkhail, Faisal and Abusnana, Salah and Alshehri, Ali and Bruha, Radan and Harangi, Mariann and Jazzar, Ahmad and Kukla, Michał and Kumar, Shiva and Lambadiari, Vaia and Papatheodoridis, George and Papp, Mária and Petta, Salvatore and Pop, Corina Silvia and Stoian, Anca Pantea and Tomasiewicz, Krzysztof",2026,Reviews in Endocrine and Metabolic Disorders,10.1007/s11154-026-10027-8,https://www.scopus.com/pages/publications/105038132977?origin=resultslist,213 - 235,27,2,Review,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
McFarlin2024E747,ARTICLE,Incretin and glucagon receptor polypharmacology in chronic kidney disease,"McFarlin, Brandon E. and Duffin, Kevin L. and Konkar, Anish",2024,American Journal of Physiology - Endocrinology and Metabolism,10.1152/ajpendo.00374.2023,https://www.scopus.com/pages/publications/85193772891?origin=resultslist,E747 - E766,326,6,Review,Cited by: 14; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Mousavi2025,ARTICLE,"Safety, efficacy, and cardiovascular benefits of combination therapy with SGLT-2 inhibitors and GLP-1 receptor agonists in patients with diabetes mellitus: a systematic review and meta-analysis of randomized controlled trials","Mousavi, Asma and Shojaei, Shayan and Soleimani, Hamidreza and Semirani-Nezhad, Davood and Ebrahimi, Pouya and Zafari, Ali and Ebrahimi, Rasoul and Roozbehi, Khatere and Harrison, Anil and Syed, Mushabbar A. and Kuno, Toshiki and Askari, Mani Khorsand and Almandoz, Jaime P. and Jun, John and Hosseini, Kaveh",2025,Diabetology and Metabolic Syndrome,10.1186/s13098-025-01635-6,https://www.scopus.com/pages/publications/85218637306?origin=resultslist,,17,1,Review,Cited by: 30; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sola-Leyva2025258,ARTICLE,The hidden impact of GLP-1 receptor agonists on endometrial receptivity and implantation,"Sola-Leyva, Alberto and Pathare, Amruta D. S. and Apostolov, Apostol and Aleksejeva, Elina and Kask, Keiu and Tammiste, Triin and Ruiz-Durán, Susana and Risal, Sanjiv and Acharya, Ganesh and Salumets, Andres",2025,Acta Obstetricia et Gynecologica Scandinavica,10.1111/aogs.15010,https://www.scopus.com/pages/publications/85212422966?origin=resultslist,258 - 266,104,2,Review,Cited by: 18; All Open Access; Gold Open Access; Green Open Access,True,True,True
